service_id,date,exception_type
D00925AVCKMK-011,20251027,1
D00925AVCKMK-011,20251028,1
D00925AVCKMK-011,20251029,1
D00925AVCKMK-011,20251030,1
D00925AVCKMK-011,20251101,1
D00925AVCKMK-011,20251102,1
D00925AVCKMK-011,20251103,1
D00925AVCKMK-011,20251104,1
D00925AVCKMK-011,20251105,1
D00925AVCKMK-011,20251106,1
D00925AVCKMK-011,20251109,1
D00925AVCKMK-011,20251110,1
D00925AVCKMK-011,20251111,1
D00925AVCKMK-011,20251112,1
D00925AVCKMK-011,20251113,1
D00925AVCKMK-011,20251116,1
D00925AVCKMK-011,20251117,1
D00925AVCKMK-011,20251118,1
D00925AVCKMK-011,20251119,1
D00925AVCKMK-011,20251120,1
D00925AVCKMK-011,20251123,1
D00925AVCKMK-011,20251124,1
D00925AVCKMK-011,20251125,1
D00925AVCKMK-011,20251126,1
D00925AVCKMK-011,20251127,1
D00925AVCKMK-011,20251130,1
D00925AVCKMK-011,20251201,1
D01059AVVMAA-011,20251026,1
D01073K1HCMAA-101,20251027,1
D01073K1HCMAA-101,20251028,1
D01073K1HCMAA-101,20251029,1
D01073K1HCMAA-101,20251030,1
D01074K1PPMAA-101,20251031,1
D01075ASZTN-0011,20251108,1
D01075ASZTN-0011,20251115,1
D01075ASZTN-0011,20251122,1
D01075ASZTN-0011,20251129,1
D01076AVVTN-0011,20251026,1
D01076AVVTN-0011,20251109,1
D01076AVVTN-0011,20251116,1
D01076AVVTN-0011,20251123,1
D01076AVVTN-0011,20251130,1
D01110K1HCNDO-011,20251027,1
D01110K1HCNDO-011,20251028,1
D01110K1HCNDO-011,20251029,1
D01110K1HCNDO-011,20251030,1
D01112K1PPNDO-011,20251031,1
D01115K1HCNDO-011,20251027,1
D01115K1HCNDO-011,20251028,1
D01115K1HCNDO-011,20251029,1
D01115K1HCNDO-011,20251030,1
D01117K1PPNDO-011,20251031,1
D01141AHCNDO-011,20251103,1
D01141AHCNDO-011,20251104,1
D01141AHCNDO-011,20251105,1
D01141AHCNDO-011,20251106,1
D01141AHCNDO-011,20251110,1
D01141AHCNDO-011,20251111,1
D01141AHCNDO-011,20251112,1
D01141AHCNDO-011,20251113,1
D01141AHCNDO-011,20251117,1
D01141AHCNDO-011,20251118,1
D01141AHCNDO-011,20251119,1
D01141AHCNDO-011,20251120,1
D01141AHCNDO-011,20251124,1
D01141AHCNDO-011,20251125,1
D01141AHCNDO-011,20251126,1
D01141AHCNDO-011,20251127,1
D01141AHCNDO-011,20251201,1
D01142APPNDO-011,20251121,1
D01142APPNDO-011,20251128,1
D01197AVVMAA-101,20251026,1
D01200K1HPMAA-101,20251027,1
D01200K1HPMAA-101,20251028,1
D01200K1HPMAA-101,20251029,1
D01200K1HPMAA-101,20251030,1
D01200K1HPMAA-101,20251031,1
D01220K1HPMAA-031,20251027,1
D01220K1HPMAA-031,20251028,1
D01220K1HPMAA-031,20251029,1
D01220K1HPMAA-031,20251030,1
D01220K1HPMAA-031,20251031,1
D01221AHCKVA-011,20251103,1
D01221AHCKVA-011,20251104,1
D01221AHCKVA-011,20251105,1
D01221AHCKVA-011,20251106,1
D01221AHCKVA-011,20251110,1
D01221AHCKVA-011,20251111,1
D01221AHCKVA-011,20251112,1
D01221AHCKVA-011,20251113,1
D01221AHCKVA-011,20251117,1
D01221AHCKVA-011,20251118,1
D01221AHCKVA-011,20251119,1
D01221AHCKVA-011,20251120,1
D01221AHCKVA-011,20251124,1
D01221AHCKVA-011,20251125,1
D01221AHCKVA-011,20251126,1
D01221AHCKVA-011,20251127,1
D01221AHCKVA-011,20251201,1
D01222APPKVA-011,20251107,1
D01222APPKVA-011,20251114,1
D01222APPKVA-011,20251121,1
D01222APPKVA-011,20251128,1
D01332K1HPHF-0041,20251027,1
D01332K1HPHF-0041,20251028,1
D01332K1HPHF-0041,20251029,1
D01332K1HPHF-0041,20251030,1
D01332K1HPHF-0041,20251031,1
D01366APSKMK-011,20251031,1
D01366APSKMK-011,20251107,1
D01366APSKMK-011,20251108,1
D01366APSKMK-011,20251114,1
D01366APSKMK-011,20251115,1
D01366APSKMK-011,20251121,1
D01366APSKMK-011,20251122,1
D01366APSKMK-011,20251128,1
D01366APSKMK-011,20251129,1
D01369K1HPHM-0011,20251027,1
D01369K1HPHM-0011,20251028,1
D01369K1HPHM-0011,20251029,1
D01369K1HPHM-0011,20251030,1
D01369K1HPHM-0011,20251031,1
D01369K1VCHM-0011,20251026,1
D01369K1VCHM-0011,20251027,1
D01369K1VCHM-0011,20251028,1
D01369K1VCHM-0011,20251029,1
D01369K1VCHM-0011,20251030,1
D01376ASZKYM-011,20251108,1
D01376ASZKYM-011,20251115,1
D01376ASZKYM-011,20251122,1
D01376ASZKYM-011,20251129,1
D01377AVVKYM-011,20251026,1
D01377AVVKYM-011,20251101,1
D01377AVVKYM-011,20251102,1
D01377AVVKYM-011,20251109,1
D01377AVVKYM-011,20251116,1
D01377AVVKYM-011,20251123,1
D01377AVVKYM-011,20251130,1
D01446AHCKMK-031,20251103,1
D01446AHCKMK-031,20251104,1
D01446AHCKMK-031,20251105,1
D01446AHCKMK-031,20251106,1
D01446AHCKMK-031,20251110,1
D01446AHCKMK-031,20251111,1
D01446AHCKMK-031,20251112,1
D01446AHCKMK-031,20251113,1
D01446AHCKMK-031,20251117,1
D01446AHCKMK-031,20251118,1
D01446AHCKMK-031,20251119,1
D01446AHCKMK-031,20251120,1
D01446AHCKMK-031,20251124,1
D01446AHCKMK-031,20251125,1
D01446AHCKMK-031,20251126,1
D01446AHCKMK-031,20251127,1
D01446AHCKMK-031,20251201,1
D01447APPKMK-031,20251107,1
D01447APPKMK-031,20251114,1
D01447APPKMK-031,20251121,1
D01447APPKMK-031,20251128,1
D01450ASZKMK-031,20251108,1
D01450ASZKMK-031,20251115,1
D01450ASZKMK-031,20251122,1
D01450ASZKMK-031,20251129,1
D01457APPKMK-061,20251107,1
D01457APPKMK-061,20251114,1
D01457APPKMK-061,20251121,1
D01457APPKMK-061,20251128,1
D01458ASVKMK-061,20251026,1
D01458ASVKMK-061,20251101,1
D01458ASVKMK-061,20251102,1
D01458ASVKMK-061,20251108,1
D01458ASVKMK-061,20251109,1
D01458ASVKMK-061,20251115,1
D01458ASVKMK-061,20251116,1
D01458ASVKMK-061,20251122,1
D01458ASVKMK-061,20251123,1
D01458ASVKMK-061,20251129,1
D01458ASVKMK-061,20251130,1
D01470AHCKMK-061,20251103,1
D01470AHCKMK-061,20251104,1
D01470AHCKMK-061,20251105,1
D01470AHCKMK-061,20251106,1
D01470AHCKMK-061,20251110,1
D01470AHCKMK-061,20251111,1
D01470AHCKMK-061,20251112,1
D01470AHCKMK-061,20251113,1
D01470AHCKMK-061,20251117,1
D01470AHCKMK-061,20251118,1
D01470AHCKMK-061,20251119,1
D01470AHCKMK-061,20251120,1
D01470AHCKMK-061,20251124,1
D01470AHCKMK-061,20251125,1
D01470AHCKMK-061,20251126,1
D01470AHCKMK-061,20251127,1
D01470AHCKMK-061,20251201,1
D01515APPWA-0011,20251114,1
D01515APPWA-0011,20251128,1
D01515ASZWA-0011,20251115,1
D01515ASZWA-0011,20251129,1
D01529AVVKMK-031,20251026,1
D01529AVVKMK-031,20251101,1
D01529AVVKMK-031,20251102,1
D01529AVVKMK-031,20251109,1
D01529AVVKMK-031,20251116,1
D01529AVVKMK-031,20251123,1
D01529AVVKMK-031,20251130,1
D01545K1HPYM-0061,20251027,1
D01545K1HPYM-0061,20251028,1
D01545K1HPYM-0061,20251029,1
D01545K1HPYM-0061,20251030,1
D01545K1HPYM-0061,20251031,1
D01545K1VCYM-0061,20251026,1
D01545K1VCYM-0061,20251027,1
D01545K1VCYM-0061,20251028,1
D01545K1VCYM-0061,20251029,1
D01545K1VCYM-0061,20251030,1
D01547K1HPHM-0021,20251027,1
D01547K1HPHM-0021,20251028,1
D01547K1HPHM-0021,20251029,1
D01547K1VCHM-0021,20251026,1
D01547K1VCHM-0021,20251027,1
D01547K1VCHM-0021,20251028,1
D01555K1HPNR-0011,20251027,1
D01555K1HPNR-0011,20251028,1
D01555K1HPNR-0011,20251029,1
D01555K1HPNR-0011,20251030,1
D01555K1HPNR-0011,20251031,1
D01560ACSWA-0011,20251106,1
D01560ACSWA-0011,20251120,1
D01560APPWA-0011,20251107,1
D01560APPWA-0011,20251121,1
D01561ASZWA-0011,20251101,1
D01561AVVWA-0011,20251102,1
D01566ASZKVA-041,20251108,1
D01566ASZKVA-041,20251115,1
D01566ASZKVA-041,20251122,1
D01566ASZKVA-041,20251129,1
D01567ÜNVVKVA-031,20251101,1
D01568AVVKVA-041,20251026,1
D01568AVVKVA-041,20251102,1
D01568AVVKVA-041,20251109,1
D01568AVVKVA-041,20251116,1
D01568AVVKVA-041,20251123,1
D01568AVVKVA-041,20251130,1
D01581K1HPKMK-011,20251027,1
D01581K1HPKMK-011,20251028,1
D01581K1HPKMK-011,20251029,1
D01581K1HPKMK-011,20251030,1
D01581K1HPKMK-011,20251031,1
D01611AHCWA-0011,20251103,1
D01611AHCWA-0011,20251104,1
D01611AHCWA-0011,20251105,1
D01611AHCWA-0011,20251110,1
D01611AHCWA-0011,20251111,1
D01611AHCWA-0011,20251113,1
D01611AHCWA-0011,20251119,1
D01611AHCWA-0011,20251120,1
D01611AHCWA-0011,20251124,1
D01611AHCWA-0011,20251125,1
D01611AHCWA-0011,20251126,1
D01611AHCWA-0011,20251127,1
D01611AVSWA-0011,20251102,1
D01611AVSWA-0011,20251103,1
D01611AVSWA-0011,20251104,1
D01611AVSWA-0011,20251109,1
D01611AVSWA-0011,20251110,1
D01611AVSWA-0011,20251112,1
D01611AVSWA-0011,20251118,1
D01611AVSWA-0011,20251119,1
D01611AVSWA-0011,20251123,1
D01611AVSWA-0011,20251124,1
D01611AVSWA-0011,20251125,1
D01611AVSWA-0011,20251126,1
D01661K1HCMAA-061,20251027,1
D01661K1HCMAA-061,20251028,1
D01661K1HCMAA-061,20251029,1
D01661K1HCMAA-061,20251030,1
D01662K1PPMAA-061,20251031,1
D01665ASZMAA-131,20251108,1
D01665ASZMAA-131,20251115,1
D01665ASZMAA-131,20251122,1
D01665ASZMAA-131,20251129,1
D01666AVVMAA-131,20251026,1
D01666AVVMAA-131,20251109,1
D01666AVVMAA-131,20251116,1
D01666AVVMAA-131,20251123,1
D01666AVVMAA-131,20251130,1
D01668AHCKYM-011,20251103,1
D01668AHCKYM-011,20251104,1
D01668AHCKYM-011,20251105,1
D01668AHCKYM-011,20251110,1
D01668AHCKYM-011,20251111,1
D01668AHCKYM-011,20251112,1
D01668AHCKYM-011,20251113,1
D01668AHCKYM-011,20251117,1
D01668AHCKYM-011,20251118,1
D01668AHCKYM-011,20251119,1
D01668AHCKYM-011,20251124,1
D01668AHCKYM-011,20251125,1
D01668AHCKYM-011,20251126,1
D01668AHCKYM-011,20251127,1
D01668AHCKYM-011,20251201,1
D01669APPKYM-011,20251114,1
D01669APPKYM-011,20251128,1
D01671AVVKYM-011,20251026,1
D01676K1HPKYM-011,20251027,1
D01676K1HPKYM-011,20251028,1
D01676K1HPKYM-011,20251029,1
D01676K1HPKYM-011,20251030,1
D01676K1HPKYM-011,20251031,1
D01721AVVMAA-071,20251109,1
D01721AVVMAA-071,20251130,1
D01723K1HPKYM-011,20251027,1
D01723K1HPKYM-011,20251028,1
D01723K1HPKYM-011,20251029,1
D01724K1HPKYM-011,20251027,1
D01724K1HPKYM-011,20251028,1
D01724K1HPKYM-011,20251029,1
D01724K1HPKYM-011,20251030,1
D01724K1HPKYM-011,20251031,1
D01725RK3HPHM-0011,20251027,1
D01725RK3HPHM-0011,20251028,1
D01725RK3HPHM-0011,20251029,1
D01726K1HHHM-0011,20251027,1
D01727K1KCHM-0011,20251028,1
D01727K1KCHM-0011,20251029,1
D01731ASVKYM-011,20251026,1
D01732ASVKYM-011,20251026,1
D01734AVVPD-0011,20251026,1
D01791AHCMAA-161,20251103,1
D01791AHCMAA-161,20251104,1
D01791AHCMAA-161,20251105,1
D01791AHCMAA-161,20251106,1
D01791AHCMAA-161,20251110,1
D01791AHCMAA-161,20251111,1
D01791AHCMAA-161,20251112,1
D01791AHCMAA-161,20251113,1
D01791AHCMAA-161,20251117,1
D01791AHCMAA-161,20251118,1
D01791AHCMAA-161,20251119,1
D01791AHCMAA-161,20251120,1
D01791AHCMAA-161,20251124,1
D01791AHCMAA-161,20251125,1
D01791AHCMAA-161,20251126,1
D01791AHCMAA-161,20251127,1
D01791AHCMAA-161,20251201,1
D01799APPMAA-161,20251107,1
D01799APPMAA-161,20251114,1
D01799APPMAA-161,20251121,1
D01799APPMAA-161,20251128,1
D01817ASZMAA-161,20251108,1
D01817ASZMAA-161,20251115,1
D01817ASZMAA-161,20251122,1
D01817ASZMAA-161,20251129,1
D01818AVVMAA-161,20251026,1
D01818AVVMAA-161,20251101,1
D01818AVVMAA-161,20251102,1
D01818AVVMAA-161,20251109,1
D01818AVVMAA-161,20251116,1
D01818AVVMAA-161,20251123,1
D01818AVVMAA-161,20251130,1
D01830K1HHCsZ-031,20251027,1
D01830K1VVCsZ-031,20251026,1
D01831K1HCCsZ-031,20251027,1
D01831K1HCCsZ-031,20251028,1
D01831K1HCCsZ-031,20251029,1
D01831K1HCCsZ-031,20251030,1
D01831K1KPCsZ-031,20251028,1
D01831K1KPCsZ-031,20251029,1
D01831K1KPCsZ-031,20251030,1
D01831K1KPCsZ-031,20251031,1
D01840K1HCMAA-121,20251027,1
D01840K1HCMAA-121,20251028,1
D01840K1HCMAA-121,20251029,1
D01840K1HCMAA-121,20251030,1
D01857K1PPMAA-121,20251031,1
D01976AVVSIM-011,20251026,1
D01976AVVSIM-011,20251109,1
D01976AVVSIM-011,20251116,1
D01976AVVSIM-011,20251123,1
D01976AVVSIM-011,20251130,1
D01983AVVSZB-011,20251026,1
D01983AVVSZB-011,20251101,1
D02018K1HPHM-0021,20251027,1
D02018K1HPHM-0021,20251028,1
D02018K1HPHM-0021,20251029,1
D02018K1HPHM-0021,20251030,1
D02018K1HPHM-0021,20251031,1
D02029K1HCKMK-051,20251027,1
D02029K1HCKMK-051,20251028,1
D02029K1HCKMK-051,20251029,1
D02029K1HCKMK-051,20251030,1
D02064ASZYM-0021,20251108,1
D02064ASZYM-0021,20251115,1
D02064ASZYM-0021,20251122,1
D02064ASZYM-0021,20251129,1
D02071AHCSIM-021,20251110,1
D02071AHCSIM-021,20251111,1
D02071AHCSIM-021,20251112,1
D02071AHCSIM-021,20251113,1
D02071AHCSIM-021,20251117,1
D02071AHCSIM-021,20251118,1
D02071AHCSIM-021,20251119,1
D02071AHCSIM-021,20251120,1
D02071AHCSIM-021,20251124,1
D02071AHCSIM-021,20251125,1
D02071AHCSIM-021,20251126,1
D02071AHCSIM-021,20251127,1
D02071AHCSIM-021,20251201,1
D02072APPSIM-021,20251114,1
D02072APPSIM-021,20251121,1
D02072APPSIM-021,20251128,1
D02081AHHSKN-011,20251103,1
D02081AHHSKN-011,20251110,1
D02081AHHSKN-011,20251117,1
D02081AHHSKN-011,20251124,1
D02081AHHSKN-011,20251201,1
D02094AHCMAA-041,20251103,1
D02094AHCMAA-041,20251104,1
D02094AHCMAA-041,20251105,1
D02094AHCMAA-041,20251106,1
D02094AHCMAA-041,20251110,1
D02094AHCMAA-041,20251113,1
D02094AHCMAA-041,20251117,1
D02094AHCMAA-041,20251118,1
D02094AHCMAA-041,20251119,1
D02094AHCMAA-041,20251120,1
D02094AHCMAA-041,20251124,1
D02094AHCMAA-041,20251125,1
D02094AHCMAA-041,20251126,1
D02094AHCMAA-041,20251127,1
D02094AHCMAA-041,20251201,1
D02095APPMAA-041,20251107,1
D02095APPMAA-041,20251114,1
D02095APPMAA-041,20251121,1
D02095APPMAA-041,20251128,1
D02096ASZMAA-041,20251115,1
D02096ASZMAA-041,20251122,1
D02096ASZMAA-041,20251129,1
D02097AVVMAA-041,20251026,1
D02097AVVMAA-041,20251116,1
D02097AVVMAA-041,20251123,1
D02097AVVMAA-041,20251130,1
D02098K1HPMAA-021,20251027,1
D02098K1HPMAA-021,20251028,1
D02098K1HPMAA-021,20251029,1
D02098K1HPMAA-021,20251030,1
D02098K1HPMAA-021,20251031,1
D02122AHCMAA-101,20251103,1
D02122AHCMAA-101,20251104,1
D02122AHCMAA-101,20251105,1
D02122AHCMAA-101,20251106,1
D02122AHCMAA-101,20251110,1
D02122AHCMAA-101,20251111,1
D02122AHCMAA-101,20251112,1
D02122AHCMAA-101,20251113,1
D02122AHCMAA-101,20251117,1
D02122AHCMAA-101,20251118,1
D02122AHCMAA-101,20251119,1
D02122AHCMAA-101,20251120,1
D02122AHCMAA-101,20251124,1
D02122AHCMAA-101,20251125,1
D02122AHCMAA-101,20251126,1
D02122AHCMAA-101,20251127,1
D02122AHCMAA-101,20251201,1
D02123APPMAA-101,20251107,1
D02123APPMAA-101,20251114,1
D02123APPMAA-101,20251121,1
D02123APPMAA-101,20251128,1
D02156APPSKN-011,20251107,1
D02156APPSKN-011,20251114,1
D02156APPSKN-011,20251121,1
D02156APPSKN-011,20251128,1
D02157AKCSKN-011,20251104,1
D02157AKCSKN-011,20251105,1
D02157AKCSKN-011,20251106,1
D02157AKCSKN-011,20251111,1
D02157AKCSKN-011,20251112,1
D02157AKCSKN-011,20251113,1
D02157AKCSKN-011,20251118,1
D02157AKCSKN-011,20251119,1
D02157AKCSKN-011,20251120,1
D02157AKCSKN-011,20251125,1
D02157AKCSKN-011,20251126,1
D02157AKCSKN-011,20251127,1
D02167AHCRR-0011,20251103,1
D02167AHCRR-0011,20251104,1
D02167AHCRR-0011,20251105,1
D02167AHCRR-0011,20251106,1
D02167AHCRR-0011,20251110,1
D02167AHCRR-0011,20251111,1
D02167AHCRR-0011,20251112,1
D02167AHCRR-0011,20251113,1
D02167AHCRR-0011,20251117,1
D02167AHCRR-0011,20251118,1
D02167AHCRR-0011,20251119,1
D02167AHCRR-0011,20251120,1
D02167AHCRR-0011,20251124,1
D02167AHCRR-0011,20251125,1
D02167AHCRR-0011,20251126,1
D02167AHCRR-0011,20251127,1
D02167AHCRR-0011,20251201,1
D02168APPRR-0011,20251107,1
D02168APPRR-0011,20251114,1
D02168APPRR-0011,20251121,1
D02168APPRR-0011,20251128,1
D02169ASZRR-0011,20251108,1
D02169ASZRR-0011,20251115,1
D02169ASZRR-0011,20251122,1
D02169ASZRR-0011,20251129,1
D02170AVVRR-0011,20251102,1
D02170AVVRR-0011,20251109,1
D02170AVVRR-0011,20251116,1
D02170AVVRR-0011,20251123,1
D02170AVVRR-0011,20251130,1
D02187ASZSzN-131,20251108,1
D02187ASZSzN-131,20251115,1
D02187ASZSzN-131,20251122,1
D02187ASZSzN-131,20251129,1
D02188AVVSzN-131,20251026,1
D02188AVVSzN-131,20251101,1
D02188AVVSzN-131,20251102,1
D02188AVVSzN-131,20251109,1
D02188AVVSzN-131,20251116,1
D02188AVVSzN-131,20251123,1
D02188AVVSzN-131,20251130,1
D02190K1HPSzN-121,20251027,1
D02190K1HPSzN-121,20251028,1
D02190K1HPSzN-121,20251029,1
D02190K1HPSzN-121,20251030,1
D02190K1HPSzN-121,20251031,1
D02202AHCSzN-131,20251103,1
D02202AHCSzN-131,20251104,1
D02202AHCSzN-131,20251105,1
D02202AHCSzN-131,20251106,1
D02202AHCSzN-131,20251110,1
D02202AHCSzN-131,20251111,1
D02202AHCSzN-131,20251112,1
D02202AHCSzN-131,20251113,1
D02202AHCSzN-131,20251117,1
D02202AHCSzN-131,20251118,1
D02202AHCSzN-131,20251119,1
D02202AHCSzN-131,20251120,1
D02202AHCSzN-131,20251124,1
D02202AHCSzN-131,20251125,1
D02202AHCSzN-131,20251126,1
D02202AHCSzN-131,20251127,1
D02202AHCSzN-131,20251201,1
D02203APPSzN-131,20251107,1
D02203APPSzN-131,20251114,1
D02203APPSzN-131,20251121,1
D02203APPSzN-131,20251128,1
D02230AHCKYM-061,20251103,1
D02230AHCKYM-061,20251104,1
D02230AHCKYM-061,20251105,1
D02230AHCKYM-061,20251106,1
D02230AHCKYM-061,20251110,1
D02230AHCKYM-061,20251111,1
D02230AHCKYM-061,20251112,1
D02230AHCKYM-061,20251113,1
D02230AHCKYM-061,20251117,1
D02230AHCKYM-061,20251118,1
D02230AHCKYM-061,20251119,1
D02230AHCKYM-061,20251120,1
D02230AHCKYM-061,20251124,1
D02230AHCKYM-061,20251125,1
D02230AHCKYM-061,20251126,1
D02230AHCKYM-061,20251127,1
D02230AHCKYM-061,20251201,1
D02231APPKYM-061,20251107,1
D02231APPKYM-061,20251114,1
D02231APPKYM-061,20251121,1
D02231APPKYM-061,20251128,1
D02255ASVHM-0021,20251026,1
D02334AHCKMK-031,20251103,1
D02334AHCKMK-031,20251104,1
D02334AHCKMK-031,20251105,1
D02334AHCKMK-031,20251106,1
D02334AHCKMK-031,20251110,1
D02334AHCKMK-031,20251111,1
D02334AHCKMK-031,20251112,1
D02334AHCKMK-031,20251113,1
D02334AHCKMK-031,20251117,1
D02334AHCKMK-031,20251118,1
D02334AHCKMK-031,20251119,1
D02334AHCKMK-031,20251120,1
D02334AHCKMK-031,20251124,1
D02334AHCKMK-031,20251125,1
D02334AHCKMK-031,20251126,1
D02334AHCKMK-031,20251127,1
D02334AHCKMK-031,20251201,1
D02336AVVKMK-031,20251026,1
D02336AVVKMK-031,20251102,1
D02336AVVKMK-031,20251109,1
D02336AVVKMK-031,20251116,1
D02336AVVKMK-031,20251123,1
D02336AVVKMK-031,20251130,1
D02339K1PPMAA-011,20251031,1
D02477ASZKMP-011,20251108,1
D02477ASZKMP-011,20251115,1
D02477ASZKMP-011,20251122,1
D02477ASZKMP-011,20251129,1
D02479AVVKMP-011,20251026,1
D02479AVVKMP-011,20251101,1
D02479AVVKMP-011,20251102,1
D02479AVVKMP-011,20251109,1
D02479AVVKMP-011,20251116,1
D02479AVVKMP-011,20251123,1
D02479AVVKMP-011,20251130,1
D02482RA1HCMAA-021,20251105,1
D02482RA1HCMAA-021,20251110,1
D02482RA1HCMAA-021,20251111,1
D02482RA1HCMAA-021,20251117,1
D02482RA1HCMAA-021,20251119,1
D02482RA1HCMAA-021,20251120,1
D02482RA1HCMAA-021,20251125,1
D02482RA1HCMAA-021,20251126,1
D02483AHHKMP-011,20251103,1
D02483AHHKMP-011,20251110,1
D02483AHHKMP-011,20251117,1
D02483AHHKMP-011,20251124,1
D02483AHHKMP-011,20251201,1
D02489ASZVK-0021,20251122,1
D02489ASZVK-0021,20251129,1
D02491APPKMP-011,20251107,1
D02491APPKMP-011,20251114,1
D02491APPKMP-011,20251121,1
D02491APPKMP-011,20251128,1
D02493AKCKMP-011,20251104,1
D02493AKCKMP-011,20251105,1
D02493AKCKMP-011,20251106,1
D02493AKCKMP-011,20251111,1
D02493AKCKMP-011,20251112,1
D02493AKCKMP-011,20251113,1
D02493AKCKMP-011,20251118,1
D02493AKCKMP-011,20251119,1
D02493AKCKMP-011,20251120,1
D02493AKCKMP-011,20251125,1
D02493AKCKMP-011,20251126,1
D02493AKCKMP-011,20251127,1
D02494AHCKVA-011,20251103,1
D02494AHCKVA-011,20251104,1
D02494AHCKVA-011,20251105,1
D02494AHCKVA-011,20251106,1
D02494AHCKVA-011,20251110,1
D02494AHCKVA-011,20251111,1
D02494AHCKVA-011,20251112,1
D02494AHCKVA-011,20251113,1
D02494AHCKVA-011,20251117,1
D02494AHCKVA-011,20251118,1
D02494AHCKVA-011,20251119,1
D02494AHCKVA-011,20251120,1
D02494AHCKVA-011,20251124,1
D02494AHCKVA-011,20251125,1
D02494AHCKVA-011,20251126,1
D02494AHCKVA-011,20251127,1
D02494AHCKVA-011,20251201,1
D02495APPKVA-011,20251107,1
D02495APPKVA-011,20251114,1
D02495APPKVA-011,20251121,1
D02495APPKVA-011,20251128,1
D02500AVVHF-0011,20251026,1
D02500AVVHF-0011,20251101,1
D02500AVVHF-0011,20251102,1
D02500AVVHF-0011,20251109,1
D02500AVVHF-0011,20251116,1
D02515ASZHF-0011,20251108,1
D02515ASZHF-0011,20251115,1
D02568ASZTN-0031,20251108,1
D02568ASZTN-0031,20251115,1
D02568ASZTN-0031,20251122,1
D02568ASZTN-0031,20251129,1
D02569AVVTN-0031,20251026,1
D02569AVVTN-0031,20251101,1
D02569AVVTN-0031,20251102,1
D02569AVVTN-0031,20251109,1
D02569AVVTN-0031,20251116,1
D02569AVVTN-0031,20251123,1
D02569AVVTN-0031,20251130,1
D02597ASZYM-0051,20251108,1
D02597ASZYM-0051,20251115,1
D02597ASZYM-0051,20251122,1
D02597ASZYM-0051,20251129,1
D02605AVVYM-0051,20251026,1
D02663ASZNR-0021,20251108,1
D02663ASZNR-0021,20251115,1
D02663ASZNR-0021,20251122,1
D02663ASZNR-0021,20251129,1
D02664AVVNR-0021,20251026,1
D02664AVVNR-0021,20251101,1
D02664AVVNR-0021,20251102,1
D02664AVVNR-0021,20251109,1
D02664AVVNR-0021,20251116,1
D02664AVVNR-0021,20251123,1
D02664AVVNR-0021,20251130,1
D02682ASZNR-0021,20251108,1
D02682ASZNR-0021,20251115,1
D02682ASZNR-0021,20251122,1
D02682ASZNR-0021,20251129,1
D02684AVVNR-0021,20251026,1
D02684AVVNR-0021,20251101,1
D02684AVVNR-0021,20251102,1
D02684AVVNR-0021,20251109,1
D02684AVVNR-0021,20251116,1
D02684AVVNR-0021,20251130,1
D02711TOVVCsZ-081,20251026,1
D02728AHPHM-0021,20251103,1
D02728AHPHM-0021,20251104,1
D02728AHPHM-0021,20251105,1
D02728AHPHM-0021,20251106,1
D02728AHPHM-0021,20251107,1
D02728AHPHM-0021,20251110,1
D02728AHPHM-0021,20251111,1
D02728AHPHM-0021,20251112,1
D02728AHPHM-0021,20251113,1
D02728AHPHM-0021,20251114,1
D02728AHPHM-0021,20251117,1
D02728AHPHM-0021,20251118,1
D02728AHPHM-0021,20251119,1
D02728AHPHM-0021,20251120,1
D02728AHPHM-0021,20251121,1
D02728AHPHM-0021,20251124,1
D02728AHPHM-0021,20251125,1
D02728AHPHM-0021,20251126,1
D02728AHPHM-0021,20251127,1
D02728AHPHM-0021,20251128,1
D02728AHPHM-0021,20251201,1
D02741AHCNDO-011,20251103,1
D02741AHCNDO-011,20251104,1
D02741AHCNDO-011,20251105,1
D02741AHCNDO-011,20251106,1
D02741AHCNDO-011,20251110,1
D02741AHCNDO-011,20251111,1
D02741AHCNDO-011,20251112,1
D02741AHCNDO-011,20251113,1
D02741AHCNDO-011,20251117,1
D02741AHCNDO-011,20251118,1
D02741AHCNDO-011,20251119,1
D02741AHCNDO-011,20251120,1
D02741AHCNDO-011,20251124,1
D02741AHCNDO-011,20251125,1
D02741AHCNDO-011,20251126,1
D02741AHCNDO-011,20251127,1
D02741AHCNDO-011,20251201,1
D02761APPNDO-011,20251107,1
D02761APPNDO-011,20251114,1
D02761APPNDO-011,20251121,1
D02761APPNDO-011,20251128,1
D02770REWCWA-0011,20251201,1
D02779AHCNDO-021,20251103,1
D02779AHCNDO-021,20251104,1
D02779AHCNDO-021,20251105,1
D02779AHCNDO-021,20251106,1
D02779AHCNDO-021,20251110,1
D02779AHCNDO-021,20251111,1
D02779AHCNDO-021,20251112,1
D02779AHCNDO-021,20251113,1
D02779AHCNDO-021,20251117,1
D02779AHCNDO-021,20251118,1
D02779AHCNDO-021,20251119,1
D02779AHCNDO-021,20251120,1
D02779AHCNDO-021,20251124,1
D02779AHCNDO-021,20251125,1
D02779AHCNDO-021,20251126,1
D02779AHCNDO-021,20251127,1
D02779AHCNDO-021,20251201,1
D02813AHCWA-0101,20251103,1
D02813AHCWA-0101,20251104,1
D02813AHCWA-0101,20251105,1
D02813AHCWA-0101,20251106,1
D02814APPWA-0101,20251107,1
D02822K1HPWA-0101,20251027,1
